종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"488060","유진스팩11호","KOSDAQ","SPAC(소속부없음)","1999","0","0.00","1998","1999","1997","1376","2750040","9435280000","4720000"
"442130","유진스팩9호","KOSDAQ","SPAC(소속부없음)","2095","-25","-1.18","2120","2120","2090","2758","5767540","7248700000","3460000"
"084370","유진테크","KOSDAQ","우량기업부","34650","650","1.91","34000","35000","33550","214596","7363728950","794040855300","22916042"
"240600","유진테크놀로지","KOSDAQ","중견기업부","5080","-10","-0.20","5040","5100","4950","12037","60686815","35195007080","6928151"
"001200","유진투자증권","KOSPI",,"2650","0","0.00","2655","2670","2605","483175","1277685445","256696007700","96866418"
"221800","유투바이오","KOSDAQ","기술성장기업부","2785","35","1.27","2715","2785","2690","37492","102246955","31434840860","11287196"
"179900","유티아이","KOSDAQ","벤처기업부","21400","100","0.47","21000","22050","21000","70175","1516333500","348539553000","16286895"
"263050","유틸렉스","KOSDAQ","기술성장기업부","2045","20","0.99","2025","2060","1990","57082","115368668","75253664610","36798858"
"000100","유한양행","KOSPI",,"112800","-5600","-4.73","117200","117200","110500","1918037","216871047600","9047582419200","80209064"
"000105","유한양행우","KOSPI",,"102300","-5100","-4.75","106900","106900","100100","21164","2174559700","120810162000","1180940"
"003460","유화증권","KOSPI",,"2235","-30","-1.32","2260","2290","2235","12068","27238905","126729897525","56702415"
"003465","유화증권우","KOSPI",,"2260","5","0.22","2260","2260","2260","1088","2458880","39496720500","17476425"
"191410","육일씨엔에쓰","KOSDAQ","중견기업부","1490","-10","-0.67","1500","1508","1490","12619","18911482","16694339950","11204255"
"372170","윤성에프앤씨","KOSDAQ","기술성장기업부","37150","-1600","-4.13","39400","39400","36850","31535","1177344950","296421633200","7979048"
"146060","율촌","KOSDAQ","중견기업부","1118","16","1.45","1102","1122","1100","84988","94329380","26849435210","24015595"
"008730","율촌화학","KOSPI",,"21200","-200","-0.93","21700","21700","20750","43154","904435050","525760000000","24800000"
"072770","율호","KOSDAQ","중견기업부","1328","-23","-1.70","1351","1351","1320","89832","119726527","93276388032","70238244"
"008250","이건산업","KOSPI",,"5280","-90","-1.68","5310","5370","5160","49580","260486290","57829912800","10952635"
"039020","이건홀딩스","KOSDAQ","중견기업부","4000","-255","-5.99","4205","4230","3985","263519","1076915905","90338836000","22584709"
"025820","이구산업","KOSPI",,"4110","-40","-0.96","4145","4145","4065","184380","755339105","137446620000","33442000"
"067920","이글루","KOSDAQ","우량기업부","5320","70","1.33","5260","5340","5220","29902","158084910","58499353080","10996119"
"044960","이글벳","KOSDAQ","중견기업부","4750","100","2.15","4660","4755","4660","67799","318718260","60048944250","12641883"
"303530","이노뎁","KOSDAQ","벤처기업부","7400","290","4.08","7130","7420","7060","57223","416035800","54310812600","7339299"
"296640","이노룰스","KOSDAQ","벤처기업부","6690","-200","-2.90","6890","6960","6690","51680","350136730","34642505880","5178252"
"302430","이노메트리","KOSDAQ","우량기업부","7830","20","0.26","7680","7850","7680","5856","45580280","76994018640","9833208"
"279060","이노벡스","KONEX","일반기업부","1398","-196","-12.30","1597","1597","1373","666","935834","12686956248","9075076"
"214320","이노션","KOSPI",,"19960","150","0.76","19930","20200","19720","30366","607006100","798400000000","40000000"
"462350","이노스페이스","KOSDAQ","기술성장기업부","16570","-290","-1.72","16980","17000","16550","110389","1837678510","155355249580","9375694"
"274400","이노시뮬레이션","KOSDAQ","기술성장기업부","4350","35","0.81","4290","4350","4195","9614","40787360","34016243100","7819826"
"073490","이노와이어리스","KOSDAQ","우량기업부","20300","-150","-0.73","20450","20450","20000","17801","359981000","154358073800","7603846"
"215790","이노인스트루먼트","KOSDAQ","벤처기업부","465","5","1.09","460","469","460","23117","10698356","18731664285","40283149"
"344860","이노진","KOSDAQ","기술성장기업부","1582","-48","-2.94","1630","1646","1570","12683","20204635","19031460000","12030000"
"088390","이녹스","KOSDAQ","우량기업부","7930","-170","-2.10","8100","8230","7880","7839","62587090","74429742920","9385844"
"272290","이녹스첨단소재","KOSDAQ GLOBAL","우량기업부","21250","350","1.67","21100","21450","20800","97766","2061970050","429837732500","20227658"
"053350","이니텍","KOSDAQ","중견기업부","3695","5","0.14","3690","3710","3635","6207","22780695","73127434620","19790916"
"452400","이닉스","KOSDAQ","벤처기업부","9630","100","1.05","9580","9630","9380","22811","217150730","87357851640","9071428"
"264850","이랜시스","KOSDAQ","우량기업부","4310","10","0.23","4345","4345","4230","144128","616690420","130569777720","30294612"
"054210","이랜텍","KOSDAQ","우량기업부","5230","80","1.55","5150","5230","4995","49337","252084585","132273028300","25291210"
"009730","이렘","KOSDAQ","중견기업부","1043","12","1.16","1031","1043","1016","914032","940734397","58023374976","55631232"
"065440","이루온","KOSDAQ","벤처기업부","1580","-16","-1.00","1597","1600","1550","212646","335056487","43094531600","27275020"
"088260","이리츠코크렙","KOSPI",,"4260","0","0.00","4260","4475","4210","156943","664695935","269835173400","63341590"
"139480","이마트","KOSPI",,"62900","-1100","-1.72","64000","65000","62800","105561","6692023700","1753389015100","27875819"
"115610","이미지스","KOSDAQ","벤처기업부","2950","110","3.87","2840","3085","2840","436438","1303746860","47950878250","16254535"
"478110","이베스트스팩6호","KOSDAQ","SPAC(소속부없음)","1992","-7","-0.35","1996","1996","1982","1800","3573884","9999840000","5020000"
"131400","이브이첨단소재","KOSDAQ","벤처기업부","1937","-35","-1.77","1980","1982","1924","336189","654257892","115425601434","59589882"
"208850","이비테크","KONEX","일반기업부","5400","0","0.00","5400","5400","5400","1","5400","15229350000","2820250"
"351330","이삭엔지니어링","KOSDAQ","벤처기업부","6550","-30","-0.46","6540","6580","6430","10925","71035350","54289806000","8288520"
"080010","이상네트웍스","KOSDAQ","우량기업부","5240","-10","-0.19","5270","5270","5210","1513","7912290","51535772040","9835071"
"379390","이성씨엔아이","KONEX","일반기업부","9600","0","0.00","0","0","0","0","0","27278016000","2841460"
"457190","이수스페셜티케미컬","KOSPI",,"32050","-550","-1.69","32850","33750","31650","167363","5417491700","968175374000","30208280"
"086890","이수앱지스","KOSDAQ","기술성장기업부","4800","30","0.63","4790","4810","4740","21278","101621710","172331448000","35902385"
"007660","이수페타시스","KOSPI",,"26700","1750","7.01","25600","26800","24850","8063525","210204510200","1688679387300","63246419"
"005950","이수화학","KOSPI",,"6500","-80","-1.22","6630","6630","6410","57235","369779450","147697803500","22722739"
"015020","이스타코","KOSPI",,"1575","-130","-7.62","1638","1690","1481","8691049","13755628407","67491270000","42851600"
"047560","이스트소프트","KOSDAQ","벤처기업부","27600","-1150","-4.00","29150","29150","27550","1133722","31905976050","320270179200","11603992"
"900110","이스트아시아홀딩스","KOSDAQ","외국기업(소속부없음)","64","-5","-7.25","66","67","61","19076638","1212110139","27643651200","431932050"
"239340","이스트에이드","KOSDAQ","중견기업부","2100","-65","-3.00","2165","2230","2075","312259","663864465","56657231400","26979634"
"067010","이씨에스","KOSDAQ","벤처기업부","3000","20","0.67","2970","3015","2965","20441","61271295","36882000000","12294000"
"093230","이아이디","KOSPI",,"1392","0","0.00","0","0","0","0","0","354103029120","254384360"
"341310","이앤에치","KONEX","일반기업부","795","-4","-0.50","797","797","680","5","3747","13748253000","17293400"
"418620","이에이트","KOSDAQ","기술성장기업부","6090","110","1.84","6000","6250","5770","200638","1191465630","58771404930","9650477"
"456070","이엔셀","KOSDAQ","기술성장기업부","16280","930","6.06","15420","17150","15240","1834900","30199254220","174174461560","10698677"
"102710","이엔에프테크놀로지","KOSDAQ","우량기업부","18140","240","1.34","18240","18250","17900","61752","1113028270","259181345040","14287836"
"074610","이엔플러스","KOSPI",,"1164","-83","-6.66","1252","1257","1163","554898","662887216","85408184556","73374729"
"041520","이엘씨","KOSDAQ","중견기업부","5070","75","1.50","5080","5090","4905","4923","24505325","61796861100","12188730"
"063760","이엘피","KOSDAQ","벤처기업부","2085","-80","-3.70","2265","2330","2045","287084","635652240","19442896050","9325130"
"123570","이엠넷","KOSDAQ","중견기업부","2370","-5","-0.21","2400","2575","2370","255243","628044455","52794304860","22276078"
"083470","이엠앤아이","KOSDAQ","중견기업부","1463","4","0.27","1459","1484","1431","55415","79990914","31220901327","21340329"
"095190","이엠코리아","KOSDAQ","중견기업부","1973","137","7.46","1836","2385","1802","3881023","8649425223","89415910156","45319772"
"091120","이엠텍","KOSDAQ","우량기업부","25350","500","2.01","25150","26300","24400","276919","7052607950","434319927600","17132936"
"232530","이엠티","KONEX","일반기업부","3980","-5","-0.13","4000","4000","3750","2318","9176950","101944929920","25614304"
"102460","이연제약","KOSPI",,"13420","-90","-0.67","13580","13580","13280","17456","233524340","249435003620","18586811"
"039030","이오테크닉스","KOSDAQ GLOBAL","우량기업부","140700","10500","8.06","131400","142500","131400","214853","29460879200","1733360685000","12319550"
"294090","이오플로우","KOSDAQ","기술성장기업부","3960","-200","-4.81","4145","4270","3940","1945369","7882573315","120525209640","30435659"
"088290","이원컴포텍","KOSDAQ","중견기업부","993","-7","-0.70","1001","1010","984","147942","147097343","31112347317","31331669"
"084680","이월드","KOSPI",,"1625","-4","-0.25","1624","1653","1610","356215","580829172","230435063625","141806193"
"353810","이지바이오","KOSDAQ","우량기업부","4565","105","2.35","4460","4590","4430","181694","820835315","156085201800","34191720"
"350520","이지스레지던스리츠","KOSPI",,"3940","-20","-0.51","3995","3995","3940","35460","139982945","145252835880","36866202"
"334890","이지스밸류리츠","KOSPI",,"4245","-65","-1.51","4310","4335","4215","92911","395868925","218377525905","51443469"
"099750","이지케어텍","KOSDAQ","벤처기업부","17730","-20","-0.11","17930","17950","17680","6540","116438810","121180578480","6834776"
"377330","이지트로닉스","KOSDAQ","기술성장기업부","4620","0","0.00","4585","4670","4585","4766","22011485","37606587480","8139954"
"035810","이지홀딩스","KOSDAQ","우량기업부","2960","20","0.68","2925","2970","2925","85677","253038995","192831701200","65145845"
"160600","이큐셀","KOSDAQ","관리종목(소속부없음)","3100","0","0.00","0","0","0","0","0","163573177100","52765541"
"092130","이크레더블","KOSDAQ","중견기업부","13400","-20","-0.15","13420","13480","13360","3616","48512820","161384240000","12043600"
"096040","이트론","KOSDAQ","투자주의환기종목(소속부없음)","271","0","0.00","0","0","0","0","0","245561580945","906131295"
"134060","이퓨쳐","KOSDAQ","벤처기업부","4285","-20","-0.46","4305","4305","4250","2270","9707080","20436236250","4769250"
"001840","이화공영","KOSDAQ","중견기업부","3060","-80","-2.55","3145","3165","3025","372499","1145018475","60605625600","19805760"
"000760","이화산업","KOSPI",,"10230","-40","-0.39","10320","10500","10180","442","4534850","28644000000","2800000"
"024810","이화전기","KOSDAQ","관리종목(소속부없음)","899","0","0.00","0","0","0","0","0","196834827360","218948640"
"014990","인디에프","KOSPI",,"1036","-101","-8.88","1129","1145","1018","3795128","4011259051","77817062820","75112995"
"041830","인바디","KOSDAQ","우량기업부","22500","-300","-1.32","22800","23000","22500","16097","364218050","307885095000","13683782"
"352940","인바이오","KOSDAQ","벤처기업부","2195","55","2.57","2125","2200","2125","12056","26172975","23854667350","10867730"
"101140","인바이오젠","KOSPI",,"9340","0","0.00","0","0","0","0","0","93812977440","10044216"
"216400","인바이츠바이오코아","KONEX","일반기업부","6160","20","0.33","6190","6190","5800","408","2411820","47501700400","7711315"
"079950","인베니아","KOSDAQ","중견기업부","763","0","0.00","760","763","750","31959","24228997","17701600000","23200000"
"389470","인벤티지랩","KOSDAQ","기술성장기업부","17350","4000","29.96","14100","17350","13730","1702446","27744006070","174056483900","10032074"
"277410","인산가","KOSDAQ","벤처기업부","1306","-7","-0.53","1300","1330","1300","36370","47905274","50093966434","38356789"
